Text,Emoji,retweet_count,favorite_count
@USAmbUK Donald Trump should be charge for tax fraud he should not be doing that on his own that should be in  investigated by the DOJ and FBI and the ATF agency,,0,0
Donald Trump Howard Stern 2004 2/3 https://t.co/LGs4XrtJUB,,0,0
"#638 – “Dental Adventures Continued, Donald #Trump Mocked, Juxtaposition between… https://t.co/r2pTd5W1Lp #IDoubtIt",,0,1
The Traitors Among Us https://t.co/O5aCgx8Vpq via @RollingStone,,0,0
"@JImmensely @stevendupler @Meboltz @santiagomayer_ No where in scripture does it ever say “...and Christian government...” so try again.

BTW, Donald tRump IS the Anti Christ!",,0,4
"How Donald Trump Bankrupted His Atlantic City Casinos, but Still Earned Millions - The New York Times. [Trump is currently doing the same with economy and our tax dollars]! ⁦@SpeakerPelosi⁩ @RepAdamSchiff⁩ ⁦@realDonaldTrump⁩  https://t.co/i8ia7s0wWB",,0,0
"North Korea is *threatening* to start calling Trump a dotard again but don't worry! That's just complicated political talk for ""you're still invited to Kim's birthday party Donald but you're on thin fucking ice.""",,0,0
The Makeup Brand (And Shade) That Stains All Of Donald Trump's Shirts - HuffPost This is just a stupid air head remark bcz you ran out of garbage to say!  https://t.co/Nwd3IZaam4,,0,0
"@realDonaldTrump Whistleblower #1
Donald Trump

Whistleblower #2
Rudy Giuliani 

Whistleblower #3
Mick Mulvaney",,6,54
@JuliaDavisNews This is an old story regarding Kelly he leaked this back in 2018  https://t.co/n8UoOKzc0j,,0,0
@SethAbramson @PSheppardTV But this behavior is exactly what trump die hard supporters love about Donald trump it’s possible if Biden fights back like trump tough guy face some may walk away and vote for Biden,,0,0
"#Pelosi just wrote Donald Trump's..
https://t.co/Tp9DKDlQQr
Please Mr President ⁦@realDonaldTrump⁩, after this charade finishes, charge #Pelosi and #Schiff with high treason. Check #PamelaKarlan comments 2 years ago. It’s just #pathetic! ⁦@VP⁩ ⁦@KellyannePolls⁩",,0,0
"This right here lays it all out folks. The Republican party and what it used to stand for is long gone. All that is left is just a cult.

 https://t.co/YTtGPAup7A",,0,0
@JEBHR @THETXEMBASSY @MelisaGillett @realDonaldTrump https://t.co/NgBPSKCfxt,,0,0
"Today’s Republican Party demands fealty to Donald Trump rather than core beliefs and principles, writes @WalshFreedom https://t.co/HiAbWlJBg8 via @WSJ",,7,13
Donald Tusk makes what appears to be 'gun' gesture at Trump's back https://t.co/F5SHYxCqB2 via @nypost,,0,0
"@JuliaDavisNews Always the same jerk.
https://t.co/8DrPktuTA1",,0,1
"Rush Limbaugh: ""The Impeachment of Donald Trump is Not Because He's Broken the Law - It's Because They Hate Him. It's Because They Hate You."" https://t.co/Wtr3Y0k1bP",,0,0
Protecting Do Nothing Donald Trump as a Republican voter is like claiming Michael Jordan as a Washington Wizards player. It’d be better if you didn’t.,,0,0
Oh... but PLEASE do bring it up!!! https://t.co/4yqJIikeha,,0,0
Estos son los cargos que podría enfrentar Trump en juicio político https://t.co/YeTO5boEZP vía @El_Universal_Mx,,0,1
@AdamParkhomenko I tell you what’s going to hurt like hell— when you hear CNN project Donald J. Trump will win his bid for re-election. I predict the evilness inside you will spontaneously combust! @SaraCarterDC 😂😂😂🤣🤣😂😂😂😂😂😂😂😂🤣😂,😂🤣,0,1
Donald Trump is a foreign hostile THREAT and needs to be removed. N0W. He is a landmine waiting to explode. https://t.co/XtEoqVJho4,,0,0
"@gaywonk Random capitalizations, just like Donald Trump.",,0,0
"Trump’s Other Lawyer Much more powerful than Giuliani, William Barr is exercising the Justice Department’s full force to defend a president in crisis. https://t.co/jG27QtetvB",,0,0
@realDonaldTrump They are all Socialist Deep State Operatives trying to take down our duly elected President Donald J Trump. But the American People in their righteous right will never let that happen. Trump 2020!,,0,0
"Nancy Pelosi just wrote Donald Trump's name in the history books

https://t.co/7ZmiiEnYGO",,0,0
@davidfrum https://t.co/n8UoOKzc0j,,0,0
And his name is Donald J. Trump! https://t.co/3gfwTqPtMp,,0,0
Yes!!! I am right there w/you! Fu*k the Republicans who are not putting their oaths of office ahead of Donald Trump! https://t.co/26z3bz1RIk,,0,0
"@Residue2020 @embrey_matthew @cenkuygur @BernieSanders I don’t want to fight you, just want you to have good sample of responses. I’m a recently registered Democrat that will vote for Yang in the Primary. If Bernie is the nominee, I will vote for Donald Trump or the eventual Libertarian candidate. All the best.",,0,0
"@realDonaldTrump Nancy Pelosi is Amazing! She an incredibly smart lady who is trying to save our Country!!! God Bless Nancy Pelosi. Donald Trump, it is time for you to resign!!!",,0,0
“It is not Democrats who are on trial here. It’s actually not even Donald Trump. The proof of his guilt is obvious and overwhelming. It is really the Republican Party that is being judged.” https://t.co/m6IwuggFnt,,65,222
@WilliamJ_Smith @rebekahcoffee Yeah but shouldn’t Donald Trump be the antithesis of that analysis?,,0,0
@SpeakerPelosi  you do not speak for me and my family.  You are a fraud Nancy Pelosi and you hate President Donald Trump. @realDonaldTrump speaks for our family.,,0,0
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/xh1Puuah3w,,0,0
"Nancy Pelosi said Donald Trump is a master of projection...

...is he really a master of projection?",,10,3
@USAmbUK Donald Trump should be charge for tax funding and tax fraud he should not be doing that but I don’t know about his legal rights are what would you think be the  Appropriate response should be I don’t know if how he wants to act up on the tax part but I think he should be,,0,0
Martin Ford: «El impacto de la inteligencia artificial está detrás del ‘brexit’ y Donald Trump» https://t.co/ETVbMbU8vp,,0,0
#farmhousepresents “USA PATRIOT FOR DONALD TRUMP!” #Topfan #diamondbadge https://t.co/3kveU6O4EO,,0,0
"Israeli Prime Minister Benjamin Netanyahu is trying hard to persuade US President Donald Trump to give Israel underground bunker-buster bombs to use them in attacking Iran’s nuclear facilities, Israeli political circles reported.

https://t.co/ek7moEgRwP",,0,0
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/z1yFFwSUtf,,0,0
Anyone with an electron microscope can surely see the goodness in Donald Trump.,,1,13
@realDonaldTrump Donald Trump to pay $2 million to settle New York Attorney General civil lawsuit against Trump Foundation and his children - CNNPolitics https://t.co/rOgw3oiFTZ,,0,0
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/ZomqXuCidJ,,0,0
@Rubi66437992 Hey sorry to F your joke but Donald J Trump was a Hotel not a casino owner in Vegas-,,0,0
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall https://t.co/CMlaEWMmVv,,0,0
"""Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall""  https://t.co/k5BSlwEpJP",,0,0
"Can someone explain while y'all mad .@JoeBiden called a damn liar a damn liar when Donald Trump called Nazis ""very good people""?
🤔",🤔,1,5
@realDonaldTrump So how many Donnie ?   7 or 8 thousand troops.... I Am Betting Troops have been or will be sent. The number might be wrong and that is something Dum Donald would seize upon so he could claim fake news.....remember  Trump lies about everything. #ImpeachAndRemoveTrumpNOW,,0,0
"I think Joe Biden would lose in the general to Donald Trump.
But you guys are missing the bigger point...Joe Biden is a fucking idiot.",,3,7
Donald Trump likes 2 and a half of things - including his orange makeup https://t.co/5nOyihzIX3,,0,0
"Not gonna lie, Donald Trump is ballin'.",,0,0
Ist Hass im Spiel? Eine aufgebrachte Pelosi und ein spottender Trump - via GMX https://t.co/DAeRyuqyFu,,0,0
"@MyDogisHarv @cmclymer ""She had no proof that her story is true and Trump has denied her claims""

the claim came while he was a presidential candidate... how... convenient. 

https://t.co/tQQBFrnRp3",,0,0
"@realDonaldTrump Yes..feed the hungry, care for the sick, love your enemy, WELCOME THE IMMIGRANT,be a peacemaker...oh wait, those are instructions from Jesus. Instructions that have nothing to do with the ""Christianity"" of  Donald Trump.",,0,0
@realDonaldTrump Where is the evidence that shows you did anything wrong? Thank you Mr Donald Trump for standing up for the American people. You have to remember that Jesus was hated and ridiculed the hung the cross.,,0,0
"The #Truth of the #MostHighFather and #Mother, The Female #RuachHaKodesh/#HolySpirit/#RuhalQudus.: #DONALDTRUMP, #THEPRESIDENT 2017/18/19/20/? #REVELA... https://t.co/P52aw6PhKB
#Impeachment
#Trump2020
#Code23
#OrderoutofChaos
#NWO
#PropheticTimes
#Prophecy",,0,0
Stephen Colbert Discovers Two Words that Definitely Describe Donald Trump #SmartNews  https://t.co/3nNtT55ljN,,0,0
"A MUST READ BY RICK WILSON...
“The traitors are ass-deep in oligarchs,eagerly selling access to the president,the secretary of state,the A.G. and the president’s venal pack of lucky-sperm-club spawn.
If you can’t spot the treason yet,you’ll soon enough”. https://t.co/d0xsEHWXbi",,27,43
"@2muchsawce @lmaolmaolmao_2 @DeanC36417754 @brandonleeee23 @Mimirocah1 @MollyJongFast @TheRickWilson He’s respected among GOP-ers who haven’t lost their minds to the Dear Leader.
And he’s extremely funny.
https://t.co/M18GBXISzU",,0,0
He speaks the truth. @TheRickWilson https://t.co/DPL0CAaLP3,,0,0
Exactly. https://t.co/R5QcsF8E51,,0,0
"There seems to be a pattern of Donald Trump and his top associates using unsecured cellphones for private calls that were likely intercepted by Russian intelligence, among others.

Wonder if Trump ever used his cell phone with Putin.

https://t.co/pjhLrGtPK9",,75,228
"@CNNPolitics Dear God, please let Donald Trump be impeached. 

Signed, Nancy Pelosi 

P.s. I'm a good catholic..... well except about abortion.",,0,0
"""Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall""  https://t.co/0ceoarFYeX If true, they have violated their oaths of office. #VoteBlueToEndThisNightmare or prevent America from becoming Trumpistan. #PelosiTownHall",,2,3
Trey Gowdy Pans Lisa Page's Excuses for Anti-Trump Texts: 'Put Yourself in Donald Trump's Shoes' https://t.co/mStvAXxmpF,,0,0
@srmduke87 @JuliaDavisNews @JoyAnnReid https://t.co/n8UoOKzc0j  this story leaked by Kelly in April 2018 he would be questioned by Mueller in August 2018,,0,0
@NBCNews Donald Trump to pay $2 million to settle New York Attorney General civil lawsuit against Trump Foundation and his children - CNNPolitics https://t.co/rOgw3oiFTZ,,0,0
Trump -- And Those in His Orbit -- Are the Traitors: Rick Wilson Writes - Rolling Stone https://t.co/Ksrj0s5QQx,,0,0
Donald Tusk makes what appears to be 'gun' gesture at Trump's back https://t.co/ANXtZK10LN,,0,0
Donald Trump was elected to break the elite. Of course they want to impeach him https://t.co/G38WGjP7Dd,,0,0
"As she moves to uphold the Constitution, Nancy Pelosi says of House Republicans: “They have taken an oath to Donald Trump.""

https://t.co/f2Zxl3Nb7M",,10,23
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/EEkIkwafp1,,0,0
Obama mocks Donald Trump and conspiracy theorists at journal https://t.co/jU0aC20z9T,,0,0
"@B52Malmet Check this out... Here's the ultimate payback to the criminal in chief 

The House of Representatives vote to impeach  Donald Just.  Trump.. The 45 President of the United States... 

We don't send it to the Senate for trial.. we keep investigating his ass.. Send it in Sept 2019",,2,4
"Trump lights the National Christmas Tree in Washington, D.C. https://t.co/TfAT4q4b7W",,0,0
N the simpletons gobble it up https://t.co/AV7EtDAiCb,,0,0
"Trump formally announced his candidacy on June 16, 2015, with a campaign rally and speech at Trump Tower.
https://t.co/5sAAKhzyEW",,0,0
¿Quién es más peligroso : Donald Trump o Walt Disney? #MerlíSapereAude,,0,2
"President Donald Trump is playing a long game when it comes to trade negotiations with China, by refusing to sacrifice long-term goals for the sake of short-term victories.  https://t.co/TYwY7THSir",,8,43
"From a black female Republican in Michigan...
“That sort of economic progress is what Dr. Martin Luther King, Jr. was trying to achieve: full African-American participation in the benefits and opportunities of American life.”

https://t.co/osADAzyPJZ",,0,0
The Republican Party must choose between Donald Trump and the party's fundamental values https://t.co/alzA4DSFa8 via @usatoday,,3,14
"@santiagomayer_ @JImmensely and then the aliens landed and handed out candy to all the people and it rained Pepsi and Coke. Donald tRump gave away all of his money,so did all of the other oligarchs-there was peace on earth. Unicorns and Leprechauns roamed, spreading cheer and giving gifts.",,0,0
"Trump proved it to the world that he is an absolute coward by packing the Supreme Court with ass-kissing intellectual Eunuchs and running to take refuge in courts. @realDonaldTrump @GOPLeader @GOP @senatemajldr     https://t.co/UsMIen4FXO via 
@politico",,0,0
What you got wrong about Donald Trump https://t.co/gpzV7xxEEW via @YouTube,,0,0
» La reacción de Donald Trump luego de que líderes del mundo se burlaran de él https://t.co/pVpqK09mpt https://t.co/NlSLeS3DiU,,0,0
Waiting for Jason Garrett to be fired is almost the equivalent of waiting for Donald Trump to be impeached.,,0,3
"@Infantry0300 @realDonaldTrump Be Careful, God may have Sent Donald Trump to be the President with His Blessing. https://t.co/12Gbdd7zBR",,0,0
"@AmazonianGal127 I wish they would take a step back and not look at Dems as the enemy. We're all in this together. Nothing good can come from threatening a civil war (started by Donald) &amp; not thinking about the greater good.

Trump is stealing from you, me &amp; them every day. Take the blinders off.",,0,0
"@realDonaldTrump European Council President Donald Tusk tweeted a picture of him pointing two fingers into the back of President Trump. 

This is most definitely NOT a game, and many of you are tragically on the wrong side of history. 
Pretend it's 1963, and there's actually people cheering on https://t.co/BfCtnR8i8n",,0,0
taxpayer for decades. Donald J Trump is the exterminator and he is going to rid us hard working American Patriot taxpayers of all the DC swamp dwellers. Trump 2020. https://t.co/dp9qAL87cl https://t.co/IrUQZnOD89,,0,0
"Donald J. Trump Signature Collection Blue Black Silver Striped 100% Silk Necktie https://t.co/HKDdHloYzz

#DonaldJTrump #silk #necktie #tie #fashion #accessories #ebay #shopping RT https://t.co/CyTVLpny9t",,0,0
@USAmbUK Donald Trump should be partners for tax fraud that’s what he is doing to make edge tax cuts I think he should not be doing that but I don’t know if he should be doing that but I’m not sure about  his legal rights are and tax paying he should be guilty and brought to f,,0,0
Trump's Approval Rating Should Worry Republicans https://t.co/hIQw7d4xkL,,3,9
"La presidenta de la Cámara de Representantes de Estados Unidos (EEUU), Nancy Pelosi, solicitó hoy a los líderes de los comités que investigaron al mandatario Donald Trump que presenten cargos contra él para ser destituido. https://t.co/h9ummmFX6Z",,2,1
"@JoeBiden It not you, it’s is Donald J Trump!",,0,0
I’m an American for the impeachment of Donald Trump.  Who’s with me? #AmericansForImpeachment https://t.co/d6foPtNPuA,,0,1
rich ppl really out here endorsing ppl like donald trump when they could be using that money TO BUILD BRIDGES OVER TRAIN TRACKS SO ALL THESE MF TRAINS CANT INTERRUPT UR DRIVING,,0,0
@SpeakerPelosi The people elected Donald Trump! He will win in 2020. The PEOPLE speak! History will tell the real story!,,3,29
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall https://t.co/zdx4TUGTAk,,0,0
Donald Trump Howard Stern 2004 1/3 https://t.co/T0KoueLsuG,,0,0
And Donald J trump will be impeach by Congress if nothing else that will stand. I hope enough Republican claim their soul back and follow the Rules of laws from the Constitution. No one is above the laws of GOD or man. https://t.co/aCkeR1iyX7,,0,0
"@BLL1060 @iowahawkblog Yeah, ok, name call all you want, but you should mentally prepare for Donald Trump to be president for 5+ more years. Really.",,0,0
"The Makeup Brand (And Shade) That Stains All Of Donald Trump's Shirts, TRUMP WEARS COVERUP MAKEUP, ORANGE STAIN ON FACE IS REALLY MAKEUP... https://t.co/ZEW4R8tK9v",,0,0
"Donald Trump, George HW Bush, &amp; China — President Bush Was Fundamentally Wrong About China, But It Is Not Too Late For President Trump To Set Things Right.  https://t.co/ReOPF9UPAF",,0,1
Donald Trump likes 2 and a half of things - including his orange makeup https://t.co/sltCD4W9Eu,,0,0
'Dotage of a dotard': North Korea renews attack on Donald Trump  https://t.co/3goHmzcQQT,,0,0
@Pot_Pizza_Pinot 1 word: Ambien. Every night for almost 3 years. Know why?... 2 words: Donald Trump.,,1,0
Donald Trump to pay $2 million to settle New York Attorney General civil lawsuit against Trump Foundation and his children - CNNPolitics https://t.co/rOgw3oiFTZ,,0,0
Donald Trump states the pollution in the Pacific Ocean - information from Fox News https://t.co/npPb6N9TK9,,0,0
"@rjnln02 @RepMarkMeadows The subject of the subpoena was Don McGahn, not Donald Trump.  And there was nothing “illegal” about it at all.  The Mueller Report laid out clear examples where McGahn was supposedly ordered to obstruct justice and refused.  That’s legitimate testimony for the House to seek.",,0,0
"@RoanaBuenavent1 Arrogantes y cínicos, como siempre, los gobernantes adscritos a la OTAN. Más ahora, que se juntaron los orates Donald Trump y Boris Johnson. Y Macron que ""se deja llevar"".",,1,1
'Dotage of a dotard': North Korea renews attack on Donald #Trump - BBC News https://t.co/QLxVYOcbFM https://t.co/VpoHiZj3Xo,,0,0
"@bamableu Donald Trump: 
Promises Made. Promises Broken",,0,0
Opinion: Donald Trump was elected to break the elite. Of course they want to impeach him - CNN https://t.co/fTYPZABmmW,,0,0
"John Kerry: 'Joe (Biden) will defeat Donald Trump next November' https://t.co/a7Zgzl2xVw
@usa_feeds #news #usa #usafeeds #today #usatoday",,0,0
Trump — And Those in His Orbit — Are the Traitors: Rick Wilson Writes – Rolling Stone https://t.co/4hg9NE52Nc,,0,0
"@thebradfordfile @Inspectorsaurus Finally, the Deep State takes a loss. And it would have never happened without Donald Trump. Bravo Mr. President.",,0,3
"@Trump2020Family @TomKAG2 Not just Republicans, but most of us Independents,  and many woke Democrats, voted for The Man, Donald J. TRUMP, as well!",,0,0
"@realDonaldTrump Donald J. Trump, you are no Nancy Pelosi!",,0,0
"European Council President Donald Tusk tweeted a picture of him pointing two fingers into the back of President Trump. 

This is most definitely NOT a game, and many of you are tragically on the wrong side of history.",,0,0
"'Dotage of a dotard': North Korea renews attack on Donald Trump
Back to #RocketMan I guess!
#KneeJerkDiplomacy  https://t.co/lYTv7C7s56",,0,0
"@charliekirk11 @crt39437 Not a line of that is true, Charlie. But just for fun....https://t.co/Pqd1aKiAkY",,0,0
"@SharingAlaugh @tessieejo @MarvinRJeffcoat @realDonaldTrump Signed the Childhood Cancer Survivorship Treatment Access and Research Act which creates new authorities, and extends and modifies existing authorities, related to childhood and adolescent cancer research, tracking, and survivorship https://t.co/PtrbV7YI7Y",,0,0
@AmberDawnGlover Donald Trump truth-teller device / AKA castration device😲🎃😀😂,🎃😀😂😲,0,0
Rebellious Teen Donald Trump Sneaks His Personal Cell Phone https://t.co/n8UoOKzc0j,,0,0
"@NicolleDWallace @tati_vict For the record 
@real Donald Trump, I’m an agnostic and I speak for the entire un-religion, we all despise you!",,0,2
"North Korea may be preparing to conduct engine tests at a long-range rocket launch site, stepping up pressure on President Donald Trump ahead of a year-end deadline it imposed to get a better deal from the U.S. in nuclear disarmament talks. https://t.co/kpHO0sLO15",,0,0
Obama said “everybody wants to be Donald Trump”.  He never once said everybody wants to be joe Biden.  Why?  Because nobody does.  Nobody. https://t.co/zgyRU5JF2C,,0,0
"@JohnKerry Donald Trump walked into the void of a world that had been broken apart by decades of austerity and relentless war against working people, resulting from a bipartisan neoliberal consensus against the economic policies of the New Deal. Bernie Sanders is reversing this status quo.",,0,0
Donald Trump was elected to break the elite. Of course they want to impeach him https://t.co/cfWyUHtEzV,,0,0
"What's it like to stand stark naked on the world stage? Ask Donald Trump

https://t.co/mgOgyEyjSx",,0,0
Trump — And Those in His Orbit — Are the Traitors: Rick Wilson Writes – Rolling Stone https://t.co/bZbIPsOBf5,,0,0
Donald TRUMP IS SO TERRIBLE YOUR JUDGEMENT HAS TO COME OUT OF THE GUTTER SOMEWHERE    WHY YOU HAVE NOT SUGGESTED THAT BIDEN SHOULD BE INVESTIGATED YOURSELF IS POLITICAL   THAT MAKES YOU SMELL VERY BAD  FISHY AS THEY SAY HOW CAN YOU LOOK AT SUCH A SOLD OUT HOLLOW IMAGE IN MIRROR?,,0,0
Donald Trump keeps Navy SEALs above the law https://t.co/qRr19SUWhM by @matthewacole,,0,0
"@gtconway3d @realDonaldTrump Just goes to show you how unfit he is to faithfully and COMPETENTLY execute his oath of office as president. Donald Trump is morally corrupt, mentally unstable and dumber than a golf tee.",,0,0
"Why is it OK for this country to support protesters in Hong Kong, Russia, Venezuela, Cuba, in Iran. But in this country you cannot protest police brutality and murder of blacks. That is Donald Trump attorney general. And Donald Trump is OK with it. https://t.co/zIwLu9lmil",,3,7
@JoeBiden Yes DONALD J. TRUMP! What was your point? Trump 2020,,0,0
"It’s important to point out that the smartest smart guy the Tea Party could find is saying ONLY that Donald Trump isn’t evil enough yet, so you can’t impeach him yet. https://t.co/6gObjYjOz3",,0,0
"@HurdOnTheHill More importantly, Rep. Hurd, we need a president of the United States we can be proud of.  Donald Trump is not that person.",,0,0
Trump — And Those in His Orbit — Are the Traitors: Rick Wilson Writes – Rolling Stone https://t.co/xd1G5EqvOI,,0,0
If I had a dollar for every time Donald Trump tweets I would be rich... oh wait thanks to Qapital I will be,,0,0
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/tjCFxzCWhk,,0,0
"@natesims07 @DonaldJTrumpJr @pearl_of_truth It’s amoral and reminiscent of JFK and Bill Clinton; and those are the Democrats we know about. They were in Office when they crossed ‘that’ line! Democrats who wish to use Donald J. Trump’s pre-electoral, extramarital affairs do so as a pretense for political expediency.",,0,0
@HCDotNet I love Donald J. Trump and I love you too.,,0,0
Steve Bell on the alliance of Donald Trump and Boris Johnson – cartoon https://t.co/Mmnp5K3BEQ,,0,0
@FilipStroe @PhilippeReines @realDonaldTrump You appear to be new on Twitter. Are you a troll by any chance? Or would you care to explain your affinity for Donald Trump? Because most of the country is confused by people like you.,,0,1
"@SpeakerPelosi Are you doing the job you were put in office for??? No you are not, stop the vendetta against our President and start doing your job. You are trying to destroy the United States!! President Donald Trump WILL PREVAIL AND BE PRESIDENT IN 2020. I BET YOU WILL HAVE A TANTRUM!!!!",,0,0
"@Sonya75211500 @teresansteve @RobHerring @OANN And if Donald Trump was so concerned that Hunter Biden committed a crime, why didn't he have the United States justice department investigate him instead of asking a foreign government to do it.",,0,0
"At Buckingham Palace's NATO reception, Queen Elizabeth II gestured for Princess Anne to greet President Trump. In response, she shrugged. https://t.co/voBUfw6akg",,0,0
@JoeBiden We have one. Donald Trump.,,0,0
"@JoeBiden And that's who we have.   His name is Donald Trump, but it's Mr. President to you.

Now go run along Creepy Joe... https://t.co/mzsMxQzjQ5",,0,0
@TeamPelosi @donwinslow Donald Trump does not believe in courtesy flushes,,0,0
"Sometime in the next 20 years, someone is going to write a book positing that Kushner and Ivanka ran the government, while Donald Trump used his powers of distraction to cover for them. https://t.co/HGRPgGzYJy",,0,0
@CNN You have to understand from the time Donald Trump won the election the Leftist Socialist Democrats have been mentally blinded from truth and there is mass delusion in their party!,,0,0
Justin Trudeau reveals what he said about Donald Trump in NATO leaders 'gossip' video https://t.co/0jHLDvtUrG,,0,0
"George Zimmerman and Donald Trump have to be the 2 most hated men in America rn 

In that order",,0,3
@realDonaldTrump We love you Donald j Trump!!!!,,0,0
"@LindseyGrahamSC @SpeakerPelosi Mr Graham, like you’re living in fear of donald trump? That kind of fear? Nancy Pelosi’s only fear is what would happen to this country if she sat back and did nothing. I know it and YOU sure as hell know it. WTF has happened to you?",,3,4
What's it like to stand stark naked on the world stage? Ask Donald Trump https://t.co/l7HjnEzpGN,,0,0
@realDonaldTrump Go Donald trump,,0,0
@jephjacques Donald Trump 🤢🤮,🤢🤮,0,0
I love Donald J. Trump &amp; I love you all. 😌,😌,1,12
"@parscale @KatrinaPierson FACT: Donald J. Trump has no answer why he had unprotected sex with a porn star and then paid out $130,000 in hush money! https://t.co/fz7ueFezOU",,0,0
Donald Trump Is Selling LGBTQ+ Pride T-Shirts Yet Again https://t.co/86O4kuEdZ1,,0,0
The Makeup Brand (And Shade) That Stains All Of Donald Trump's Shirts  FOR SOMEONE THAT HATES BROWN SKIN HE SURE DOES TRY HARD TO AQUIRE IT 😂😂😂 https://t.co/nCm59zKbth,😂,0,0
"What a bunch of demons lying to the people.
The father of lies is satan.
No way did anyone take an oath to the president. We refuse to serve satan.
""Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall""",,0,0
#washingtonsakapfet Destitisyon Donald Trump: Demokrat yo Ap Pare yo pou Vote Avan Fèt Nöel la https://t.co/9hwUOgv0M5 via @YouTube,,0,1
@rise804 No it was literally the Russian GRU as ordered by Vladimir Putin https://t.co/c6hNtXm1XY,,0,0
@DonaldJTrumpJr Listen to your Elite people Donald J Trump jr. Is going to be the next president like it or not,,0,0
So Giuliani annee his back to Ukraine doing the Dirty Work or Donald Trump,,0,0
Donald John Trump... or is it Hadj Told Morn Pun?,,0,0
@DoYouEvenLIf Gigi is more with it than Donald Trump. https://t.co/I6NoNvLyE0,,0,0
Trump — And Those in His Orbit — Are the Traitors: Rick Wilson Writes – Rolling Stone https://t.co/JfgkX3XKP8,,0,0
Donald Tusk makes what appears to be 'gun' gesture at Trump's back https://t.co/l0jQUoG1tM via @nypost,,0,0
"Donald Trump didn't tell the truth when he implied on FEB. 10 ""I don’t know about it. I haven’t seen it. What report is that?""",,0,0
If Donald Trump Had to work for a living he would starve to death. The only thing he knows how to do is lie cheat and steal. He is working on creating a civil war. WE THE PEOPLE had better do something NOW before it's too late,,0,0
"“Vamos seguramente a un juicio político por violar la confianza pública, y su juramento presidencial”, señaló Nancy Pelosi.

https://t.co/7JDB1eiqyy",,2,4
"Rush Limbaugh: ""The Impeachment of Donald Trump is Not Because He's Broken the Law - It's Because They Hate Him. It's Because They Hate You."" https://t.co/br365TmJ8m via @gatewaypundit",,0,0
"Poor, lonely Donald Trump - the Mean Girls of NATO have showed you up for how useless you really are || Via: Independent https://t.co/MUv7Bq4NvK",,20,29
"What was Rudy Giuliani doing in Ukraine as his client, Donald Trump, faces impeachment over his dealings with Kiev? https://t.co/Zch8GQvt0b https://t.co/PJMM3TDZ5a",,2,0
@CaracciGmc @DevinCow @realDonaldTrump More tired of the Republicans and Donald Trump! https://t.co/tMEgTvN1f9,,0,0
TRUMP KNOWS. TESLA ENTRUSTED JOHN TRUMP WITH HIS SECRET TO HARNESS FREE ENERGY. DONALD GREW UP LISTENING TO THEM TALK. I'M THINKIN HE KNOWS A WHOLE BUNCH. https://t.co/RVsGulbmdl,,0,1
"""Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall""  https://t.co/zMpxifxRDg",,0,0
"@shaunking @HillaryClinton https://t.co/24Ssfom8hT
ER: Does that mean you'll hang in through the fall, vote for Clinton to stop Donald Trump, and then move forward?

How DID you answer that one, Sean?",,0,0
@TrashExplorer Donald a Trump isn’t trying to claim more power. He’s trying to run the country without Interference from the Democratic crooks. They spied on his 2016 campaign. Joe/Hunter Biden was receiving money from Ukraine for political favours. Hillary Clinton murders any witness.,,0,0
"Duchess Camilla Steps In For Queen Elizabeth By Meeting Melania, Donald Trump #Topbuzz https://t.co/0aMEqWMf0W",,0,0
Matt Gaetz has a Tramp Stamp of Donald Trump.,,0,2
https://t.co/1wxMlC4Z1c,,0,0
"""Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall""  https://t.co/Qjhyeva56l",,0,1
"By democrats going forward.

This whole garbage that Donald Trump is doing you know that he was doing something morally wrong. That he indeed was trying to ride the Ukraine presidents and then trying to hide it. If you didn't you would be encouraging them",,0,0
"Fuck DONALD TRUMP, and his constant lying too",,0,0
"This 👇
The Traitors Among Us https://t.co/xkzgQZWRps via @RollingStone",👇,1,2
"Makes me think of ⁦@amyklobuchar⁩’s line: “If you think a woman can’t beat Donald Trump, ⁦@SpeakerPelosi⁩ does it every single day.” Thank God for the strong women of conviction in our government right now. 👑 https://t.co/KAC15FXVhI",👑,0,2
"@theRickwilson wit is razor sharp; but the humor is (rightfully) gone

Traitors Among Us https://t.co/z2OCEk6f9w",,0,0
